-29630,248802,-29614,248818,-1
-30000,248882,-29976,248910,-1
-29952,249070,-29922,249104,False
-29964,248990,-29938,249018,False
-29988,248756,-29966,248778,False
-29106,248826,-29088,248846,True
-28868,249252,-28850,249270,False
-28700,248932,-28682,248950,False
-28464,248856,-28442,248880,False
-29888,248716,-29870,248732,True
-28980,248540,-28928,248596,-1
-29430,248062,-29412,248080,False
-29802,248164,-29784,248182,False
-29650,248172,-29628,248192,False
-29306,248234,-29272,248268,False
